"Author","Title","Year","Publication","DOI"
"B. Lei; Y. Zhang; Y. Yang","Detection of Sound Field Aberrations Caused by Forward Scattering From Underwater Intruders Using Unsupervised Machine Learning","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2895895"
"J. Omakor; M. S. Miah; H. Chaoui","Battery Reliability Assessment in Electric Vehicles: A State-of-the-Art","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3406424"
"L. Wan; T. Chen; A. Plaza; H. Cai","Hyperspectral Unmixing Based on Spectral and Sparse Deep Convolutional Neural Networks","2021","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2021.3126755"
"H. Chen; M. Xia; Y. Zhang; R. Zhao; B. Song; Y. Bai","Iron Ore Information Extraction Based on CNN-LSTM Composite Deep Learning Model","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3545647"
"M. R. Siddiquee; S. M. S. Hasan; J. S. Marquez; R. N. Ramon; O. Bai","Accurate Vigilance Detection During Gait by Using Movement Artifact Removal","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2980546"
"W. -K. Baek; M. -J. Lee; H. -S. Jung","Land Cover Classification From RGB and NIR Satellite Images Using Modified U-Net Model","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3401416"
"L. -M. Sánchez-Reyes; J. Rodríguez-Reséndiz; G. N. Avecilla-Ramírez; M. -L. García-Gomar; J. -B. Robles-Ocampo","Impact of EEG Parameters Detecting Dementia Diseases: A Systematic Review","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3083519"
"S. K. Roy; A. Nicolson; K. K. Paliwal","DeepLPC-MHANet: Multi-Head Self-Attention for Augmented Kalman Filter-Based Speech Enhancement","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3077281"
"A. Saifaldawla; F. Ortiz; E. Lagunas; A. B. M. Adam; S. Chatzinotas","GenAI-Based Models for NGSO Satellites Interference Detection","2024","IEEE Transactions on Machine Learning in Communications and Networking","https://doi.org/10.1109/TMLCN.2024.3418933"
"D. Wei; H. Xie; P. Li; Y. Xu","A Learning Framework With Multispectral Band-Differentiated Encoding for Remote Sensing Water Body Detection","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3399600"
"M. Li; L. Zhang; T. Zhang; G. Jiang; L. Yang; F. Luo; Y. Hu","Joint OSNR and Nonlinear Noise Power Estimation Based on Deep Learning for Coherent Optical Communication Systems","2023","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2023.3331302"
"K. Moon; A. Fumarola; S. Sidler; J. Jang; P. Narayanan; R. M. Shelby; G. W. Burr; H. Hwang","Bidirectional Non-Filamentary RRAM as an Analog Neuromorphic Synapse, Part I: Al/Mo/Pr0.7Ca0.3MnO3 Material Improvements and Device Measurements","2018","IEEE Journal of the Electron Devices Society","https://doi.org/10.1109/JEDS.2017.2780275"
"J. Ling; Z. Zeng; Q. Shi; J. Li; B. Zhang","Estimating Winter Wheat LAI Using Hyperspectral UAV Data and an Iterative Hybrid Method","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3317499"
"C. E. Yavas; J. Kim; L. Chen","Mastering Precision in Pivotal Variables Defining Wine Quality via Incremental Analysis of Baseline Accuracy","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3436603"
"F. Xue; S. Knight; E. Connolly; M. A. Shirsath; L. Newman; E. Duggan; R. A. Kenny; R. Romero-Ortuno","Functional Clustering of Systolic Blood Pressure and Frontal Brain Oxygenation During an Active Stand Test in the Irish Longitudinal Study on Aging (TILDA): A Comparison of Tissue Saturation Index Versus Absolute Oxygenated Hemoglobin Concentration Approaches","2025","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2024.3488513"
"A. Wang; Y. Zhao; L. Yang; H. Wu; Y. Iwahori","Heterogeneous Defect Prediction Algorithm Combined With Federated Sparse Compression","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3253765"
"G. Tu; B. Yu; S. Zhen; K. Qian; X. Zhang","Enhancement of Signal Identification and Extraction in a Φ-OTDR Vibration Sensor","2017","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2017.2655818"
"T. Kubiczek; J. C. Balzer","Material Classification for Terahertz Images Based on Neural Networks","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3200473"
"Y. Wu; W. Li; Y. Wang; K. Zhang","Remaining Useful Life Prediction of Lithium-Ion Batteries Using Neural Network and Bat-Based Particle Filter","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2913163"
"J. Yuan; X. Ke; C. Zhang; Q. Zhang; C. Jiang; W. Cao","Recognition of Different Turning Behaviors of Pilots Based on Flight Simulator and fNIRS Data","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3367447"
"W. Chou; B. -S. Lin; H. C. Hsu; R. -H. Chiu; B. -S. Lin","Intelligent Headband System for Evaluating Rehabilitation Effectiveness","2023","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2023.3241998"
"S. Hwang; Y. Cheon; S. Han; I. Jang; J. W. Shin","Enhancement of Coded Speech Using Neural Network-Based Side Information","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3108784"
"M. Kütük; İ. Geneci; O. Bilge Özdemir; A. Koz; O. Esentürk; Y. Yardımcı Çetin; A. A. Alatan","Ground-Based Hyperspectral Image Surveillance System for Explosive Detection: Methods, Experiments, and Comparisons","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3299730"
"P. Yan; S. Shang; C. Zhang; N. Yin; X. Zhang; G. Yang; Z. Zhang; Q. Sun","Research on the Processing of Coal Mine Water Source Data by Optimizing BP Neural Network Algorithm With Sparrow Search Algorithm","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3102020"
"C. Yu; H. Wang; C. Ke; Z. Liang; S. Cui; D. Liu","Multi-Task Learning Convolutional Neural Network and Optical Spectrums Enabled Optical Performance Monitoring","2022","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2022.3153638"
"J. Chen; S. Chen; R. Fu; C. Wang; D. Li; Y. Peng; L. Wang; H. Jiang; Q. Zheng","Remote Sensing Estimation of Chlorophyll-A in Case-II Waters of Coastal Areas: Three-Band Model Versus Genetic Algorithm–Artificial Neural Networks Model","2021","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2021.3066697"
"H. -H. Chang; Y. -C. Chen; T. -W. Chiang; Y. -M. Wang; C. -W. Sun","Predicting Survival in Extracorporeal Membrane Oxygenation Patients With Optical Microcirculation Sensing","2023","IEEE Journal of Selected Topics in Quantum Electronics","https://doi.org/10.1109/JSTQE.2022.3223057"
"M. Chang; W. Lee; K. Y. Jeong; J. W. Kim; C. H. Jung","Efficient Mapping of Tissue Oxygen Saturation Using Hyperspectral Imaging and GAN","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3482280"
"A. J. Jinia; T. E. Maurer; C. A. Meert; M. Y. Hua; S. D. Clarke; H. -S. Kim; D. D. Wentzloff; S. A. Pozzi","An Artificial Neural Network System for Photon-Based Active Interrogation Applications","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3108406"
"X. Huang; R. Pan; J. Wang","A Graphite Ore Grade Recognition Method Based on Improved Inception-ResNet-v2 Model","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3550423"
"H. Li; X. Ding; Y. Yang; Z. Xie; G. Zhang","Online Spectrum Prediction With Adaptive Threshold Quantization","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2957335"
"T. Ferri; F. Rosellini; A. Caracciolo; G. Borghi; M. Carminati; F. Camera; A. Giaz; C. Fiorini","Gamma-Ray Position-of-Interaction Estimation in a Thick Monolithic LaBr3 Detector Using Artificial Neural Networks","2025","IEEE Transactions on Radiation and Plasma Medical Sciences","https://doi.org/10.1109/TRPMS.2024.3492674"
"T. Haidegger; S. Speidel; D. Stoyanov; R. M. Satava","Robot-Assisted Minimally Invasive Surgery—Surgical Robotics in the Data Age","2022","Proceedings of the IEEE","https://doi.org/10.1109/JPROC.2022.3180350"
"J. Xu; H. Lou; W. Zhang; G. Sang","An Intelligent Anti-Jamming Scheme for Cognitive Radio Based on Deep Reinforcement Learning","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3036027"
"Y. Zhan; K. Wu; Y. Dong","Enhanced Spectral–Spatial Residual Attention Network for Hyperspectral Image Classification","2022","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2022.3197934"
"M. A. Rahman; M. A. Rashid; M. Ahmad; A. Kuwana; H. Kobayashi","Activation Modeling and Classification of Voluntary and Imagery Movements From the Prefrontal fNIRS Signals","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3042249"
"Y. Zhang; H. Wu; H. Zhao; Y. Chen","Reconstructing Images Through Multimode Fibers From the Up-Conversion Speckle Patterns via Deep Learning","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3279257"
"P. Komorowski; M. Kurowska; M. Kaluza; P. Czerwińska; P. Zagrajek; A. Siemion","Neural Network-Based Design of Two-Focal-Spot Terahertz Diffractive Optical Elements","2024","IEEE Transactions on Terahertz Science and Technology","https://doi.org/10.1109/TTHZ.2023.3344020"
"X. Huang; X. Hao; B. Pan; S. Chen; S. Feng; P. Pei","Combustion Field Prediction and Diagnosis via Spatiotemporal Discrete U-ConvLSTM Model","2024","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2024.3366425"
"J. Kim; H. Chun; M. Kim; J. Yu; K. Kim; T. Kim; S. Han","Data-Driven State of Health Estimation of Li-Ion Batteries With RPT-Reduced Experimental Data","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2932719"
"P. Cai; Y. Zhang","Intelligent cognitive spectrum collaboration: Convergence of spectrum sensing, spectrum access, and coding technology","2020","Intelligent and Converged Networks","https://doi.org/10.23919/ICN.2020.0006"
"T. B. Tang; J. S. Chong; M. Kiguchi; T. Funane; C. -K. Lu","Detection of Emotional Sensitivity Using fNIRS Based Dynamic Functional Connectivity","2021","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2021.3078460"
"S. Jafari; J. Kim; W. Choi; Y. -C. Byun","Integrating Multilayer Perceptron and Support Vector Regression for Enhanced State of Health Estimation in Lithium-Ion Batteries","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3497656"
"J. Liu; M. Chen; H. Yu; J. Han; H. Jia; Z. Lin; Z. Wu; J. Pu; X. Zhang; H. Dai","Quantitative Analysis of Structural Parameters Importance of Helical Temperature Microfiber Sensor by Artificial Neural Network","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3124665"
"Q. Li; J. Wang; T. Lei; T. Xiang; C. Qin; M. Yang","Design of Metamaterials for Absorbers Based on Variational Autoencoder","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3422240"
"M. Doglioni; M. Nardello; D. Brunelli","Plant Microbial Fuel Cells: Energy Sources and Biosensors for battery-Free Smart Agriculture","2024","IEEE Transactions on AgriFood Electronics","https://doi.org/10.1109/TAFE.2024.3417644"
"S. Zhang; B. Li; L. Liu; Q. Hu; H. Liu; R. Zheng; Y. Zhu; T. Liu; M. Sun; C. Liu","Prediction of Vertical Profile of NO₂ Using Deep Multimodal Fusion Network Based on the Ground-Based 3-D Remote Sensing","2022","IEEE Transactions on Geoscience and Remote Sensing","https://doi.org/10.1109/TGRS.2021.3061476"
"T. Okazaki; H. Hachiya; A. Iwaki; T. Maeda; H. Fujiwara; N. Ueda","Simulation of broad-band ground motions with consistent long-period and short-period components using the Wasserstein interpolation of acceleration envelopes","2021","Geophysical Journal International","https://doi.org/10.1093/gji/ggab225"
"J. E. Fahlen; P. G. Brodrick; R. W. Coleman; C. D. Elder; D. R. Thompson; A. K. Thorpe; R. O. Green; J. J. Green; A. M. Lopez; C. Xiang","Sensitivity and Uncertainty in Matched-Filter-Based Gas Detection With Imaging Spectroscopy","2024","IEEE Transactions on Geoscience and Remote Sensing","https://doi.org/10.1109/TGRS.2024.3440174"
"S. Wu; Y. Yuan; W. Zhang; N. Yuan","Super-resolution DOA estimation for correlated off-grid signals via deep estimator","2022","Journal of Systems Engineering and Electronics","https://doi.org/10.21629/JSEE.2022.00074"
"Q. Qing; X. Li; L. Zhang","FeatureFlow Transformer: Enhancing Feature Fusion and Position Information Modeling for Hyperspectral Image Classification","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3455369"
"M. Xu; X. Song; Y. Zhao; Z. Yin; Z. Wu","Deep Reinforcement Learning-Based RIS-Assisted Cooperative Spectrum Sensing in Cognitive Radio Network","2025","IEICE Transactions on Communications","https://doi.org/10.23919/transcom.2024SNP0007"
"Y. Zhang; J. Lu; Z. Le; C. -H. Dong; H. Zheng; Y. Qin; P. Yu; W. Hu; C. -L. Zou; H. Ren","Proposal of Unsupervised Gas Classification by Multimode Microresonator","2021","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2021.3069582"
"H. Tang; S. Wang; S. Lai; Y. Chen; W. Yang; G. Xiao; X. Zhang","Quasi-Steady-State CEST Prediction Based on TCN-LSTM","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3311711"
"D. Kim; M. Ko; S. Kim; S. Moon; K. -Y. Cheon; S. Park; Y. Kim; H. Yoon; Y. -H. Choi","Design and Implementation of Traffic Generation Model and Spectrum Requirement Calculator for Private 5G Network","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3149050"
"A. Wang; L. Yang; H. Wu; Y. Iwahori","Heterogeneous Defect Prediction Based on Federated Prototype Learning","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3313001"
"K. O’Hanlon; M. B. Sandler","FifthNet: Structured Compact Neural Networks for Automatic Chord Recognition","2021","IEEE/ACM Transactions on Audio, Speech, and Language Processing","https://doi.org/10.1109/TASLP.2021.3070158"
"G. Chen; C. Jiang","Transmittance Prediction and Inverse Design of Microring Resonator Channel Dropping Filters With Deep Learning","2022","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2022.3157776"
"K. Bian; M. Zhou; F. Hu; W. Lai; M. Huang","CEEMD: A New Method to Identify Mine Water Inrush Based on the Signal Processing and Laser-Induced Fluorescence","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3000333"
"J. Park; J. Shin; J. Lee; J. Jeong","Inter-Brain Synchrony Pattern Investigation on Triadic Board Game Play-Based Social Interaction: An fNIRS Study","2023","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2023.3292844"
"T. Xu; Z. Zhou; Y. Yang; Y. Li; J. Li; A. Bezerianos; H. Wang","Motor Imagery Decoding Enhancement Based on Hybrid EEG-fNIRS Signals","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3289709"
"S. Park; S. -Y. Dong","Effects of Daily Stress in Mental State Classification","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3035799"
"U. Guin; K. Huang; D. DiMase; J. M. Carulli; M. Tehranipoor; Y. Makris","Counterfeit Integrated Circuits: A Rising Threat in the Global Semiconductor Supply Chain","2014","Proceedings of the IEEE","https://doi.org/10.1109/JPROC.2014.2332291"
"Q. Zhou; B. Yong; Q. Lv; J. Shen; X. Wang","Deep Autoencoder for Mass Spectrometry Feature Learning and Cancer Detection","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2977680"
"E. S. Wei","Aliasing-Free Nonlinear Signal Processing Using Implicitly Defined Functions","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3192387"
"C. D. Gutiérrez; J. N. Ruiz; S. C. Salazar; J. P. G. López; J. D. Zapata; J. F. Botía","Performance of Hybrid Clustering-Classification Approach for Dual-Band System in a Mode-Locked Fiber Laser","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3409565"
"T. Saifollahi; J. Janz; R. F. Peletier; M. Cantiello; M. Hilker; S. Mieske; E. A. Valentijn; A. Venhola; G. V. Kleijn","Ultra-compact dwarfs beyond the centre of the Fornax galaxy cluster: hints of UCD formation in low-density environments","2021","Monthly Notices of the Royal Astronomical Society","https://doi.org/10.1093/mnras/stab1118"
"M. Jean; M. Yuksel; X. Gong","ML-Enabled Millimeter-Wave Software-Defined Radio With Programmable Directionality","2024","IEEE Transactions on Machine Learning in Communications and Networking","https://doi.org/10.1109/TMLCN.2024.3449834"
"Y. Alkhanafseh; T. C. Akinci; E. Ayaz; A. A. Martinez-Morales","Advanced Dual RNN Architecture for Electrical Motor Fault Classification","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3344676"
"N. Westing; K. C. Gross; B. J. Borghetti; J. Martin; J. Meola","Learning Set Representations for LWIR In-Scene Atmospheric Compensation","2020","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2020.2980750"
"O. B. Özdemir; A. Koz","3D-CNN and Autoencoder-Based Gas Detection in Hyperspectral Images","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3235781"
"Q. Ma; X. Zhang; C. Zhang; H. Zhou","Hyperspectral image classification based on capsule network","2022","Chinese Journal of Electronics","https://doi.org/10.1049/cje.2021.00.056"
"F. Wang; S. Huang; W. Sun; S. Liu; H. Zhang","Neural Network-Based Safety Analysis of Driving Behavior in Desert Areas","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3554758"
"L. Nguyen-Vu; J. Lee","CHAWA: Overcoming Phase Anomalies in Sound Localization","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3476492"
"N. Ali; J. Kirchhoff; P. I. Onoja; A. Tannert; U. Neugebauer; J. Popp; T. Bocklitz","Predictive Modeling of Antibiotic Susceptibility in E. Coli Strains Using the U-Net Network and One-Class Classification","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3022829"
"W. Shao; Y. Zhou; Q. Zhang; X. Jiang","Machine Learning-Based Wind Direction Retrieval From Quad-Polarized Gaofen-3 SAR Images","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3332424"
"K. Sekiguchi; Y. Bando; A. A. Nugraha; K. Yoshii; T. Kawahara","Semi-Supervised Multichannel Speech Enhancement With a Deep Speech Prior","2019","IEEE/ACM Transactions on Audio, Speech, and Language Processing","https://doi.org/10.1109/TASLP.2019.2944348"
"M. Simić; T. J. Freeborn; G. M. Stojanović","Smartphone-Based Parameter Estimation of the Cole-Impedance Model for Assessment of Agricultural Goods","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3432318"
"A. A. E. Ambita; L. T. David; C. Sim Co; P. C. Naval","Enhanced Blood Loss Quantification Using a Novel Multi-Wavelength Imaging Approach","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3561835"
"X. Luo; Y. Feng; M. Zhang","An Underwater Acoustic Target Recognition Method Based on Combined Feature With Automatic Coding and Reconstruction","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3075344"
"H. Chen; T. Chen; Y. Zhang; B. Du; A. Plaza","DSFC-AE: A New Hyperspectral Unmixing Method Based on Deep Shared Fully Connected Autoencoder","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3450856"
"M. Agnolin; D. Di Vita; G. Borghi; M. Carminati; F. Camera; O. Wieland; B. Million; A. Giaz; C. Mihai; A. Turturica; C. Costache; R. Borcea; P. -A. Söderström; R. S. Ban; C. Fiorini","A γ-Ray Detector Based on a 3” LaBr3:Ce:Sr Crystal With SiPM Readout for 80 keV–16 MeV Energy Range With Position Sensitivity for Doppler Correction","2023","IEEE Transactions on Nuclear Science","https://doi.org/10.1109/TNS.2023.3312424"
"S. Zhang; R. Zheng; Y. Luo; X. Wang; J. Mao; C. J. Roberts; M. Sun","Simultaneous Arteriole and Venule Segmentation of Dual-Modal Fundus Images Using a Multi-Task Cascade Network","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2914319"
"A. S. Mahdi; Z. Abdul-Malek; R. N. Arshad","SF6 Decomposed Component Analysis for Partial Discharge Diagnosis in GIS: A Review","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3156926"
"J. Chen; C. Yang; L. Zhang; L. Yang; L. Bian; Z. Luo; J. Wang","TCCU-Net: Transformer and CNN Collaborative Unmixing Network for Hyperspectral Image","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3352073"
"Q. Wang; X. Ding; X. Tong; P. M. Atkinson","Real-Time Spatiotemporal Spectral Unmixing of MODIS Images","2022","IEEE Transactions on Geoscience and Remote Sensing","https://doi.org/10.1109/TGRS.2021.3108540"
"X. Chen; J. Zhou; L. -M. Yuan; G. Huang; X. Chen; W. Shi","Spectroscopic Identification of Environmental Microplastics","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3063293"
"N. Radhakrishnan; S. Kandeepan; X. Yu; G. Baldini","Performance Analysis of Long Short-Term Memory-Based Markovian Spectrum Prediction","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3125725"
"A. H. Moslehi; M. Bagheri; A. -M. Ludwig; T. C. Davies","Discrimination of Two-Class Motor Imagery in a fNIRS Based Brain Computer Interface","2020","2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)","https://doi.org/10.1109/EMBC44109.2020.9175808"
"J. Wang; J. Yang; J. Chen; S. Feng; Z. Zhao; M. Wang; N. Song; W. Zhang; C. Sun","Study on Rapid Inversion Method for Chlorophyll Content in Ginseng Leaves Based on Reflectance Spectroscopy","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3413073"
"B. -Y. Ko; G. -T. Lee; H. Nam; Y. -H. Park","PRTFNet: HRTF Individualization for Accurate Spectral Cues Using a Compact PRTF","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3308143"
"H. Karlsen; T. Dong; Z. Yang; R. Carvalho","Temperature-Dependence in Battery Management Systems for Electric Vehicles: Challenges, Criteria, and Solutions","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2943558"
"I. Dumke; M. Ludvigsen; S. L. Ellefmo; F. Søreide; G. Johnsen; B. J. Murton","Underwater Hyperspectral Imaging Using a Stationary Platform in the Trans-Atlantic Geotraverse Hydrothermal Field","2019","IEEE Transactions on Geoscience and Remote Sensing","https://doi.org/10.1109/TGRS.2018.2878923"
"X. Chen; J. Yang; G. Ding","Minimum Bayesian Risk Based Robust Spectrum Prediction in the Presence of Sensing Errors","2018","IEEE Access","https://doi.org/10.1109/ACCESS.2018.2836940"
"Y. Sun; M. Yang; Y. Chen; D. Xu","Trajectory Tracking and Vibration Control of Flexible Beams in Multi-Axis System","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3128180"
"A. Picon; A. Medela; L. F. Sánchez-Peralta; R. Cicchi; R. Bilbao; D. Alfieri; A. Elola; B. Glover; C. L. Saratxaga","Autofluorescence Image Reconstruction and Virtual Staining for In-Vivo Optical Biopsying","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3060926"
"H. Wang; S. Cui; C. Ke; C. Yu; Z. Liang; D. Liu","Multi-Functional Optical Spectrum Analysis Using Multi-Task Cascaded Neural Networks","2022","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2022.3187648"
"F. Sohrab; J. Raitoharju; A. Iosifidis; M. Gabbouj","Ellipsoidal Subspace Support Vector Data Description","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3007123"
"M. H. Aziz; M. K. Hasan; A. Mahmood; R. R. Love; S. I. Ahamed","Automated Cardiac Pulse Cycle Analysis From Photoplethysmogram (PPG) Signals Generated From Fingertip Videos Captured Using a Smartphone to Measure Blood Hemoglobin Levels","2021","IEEE Journal of Biomedical and Health Informatics","https://doi.org/10.1109/JBHI.2021.3068658"
"R. D. Fonso; R. Teodorescu; C. Cecati; P. Bharadwaj","A Battery Digital Twin From Laboratory Data Using Wavelet Analysis and Neural Networks","2024","IEEE Transactions on Industrial Informatics","https://doi.org/10.1109/TII.2024.3355124"
"C. Chuan; C. Zheng; L. Bo; L. Ligang","Computation of Atmospheric Optical Parameters Based on Deep Neural Network and PCA","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2996626"
"B. Sun; Q. Liu; N. Yuan; J. Tan; X. Gao; T. Yu","Spectral Token Guidance Transformer for Multisource Images Change Detection","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3251962"
"N. Porras-Diaz; A. Ramirez-Jaime; G. R. Arce; K. Pena-Pena; D. Harding; M. Stephen; J. MacKinnon; R. Vargas","Transformer End-to-End Optimization of Compressive LiDARs Using Imaging Spectroscopy Side Information","2024","IEEE Transactions on Geoscience and Remote Sensing","https://doi.org/10.1109/TGRS.2024.3401614"
"A. Zheng; J. Cai; H. Yang; X. Zhao","CPGAN: Curve Clustering Architecture Based on Projected Latent Vector of Generative Adversarial Network","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2992887"
"F. Khajehrayeni; H. Ghassemian","Hyperspectral Unmixing Using Deep Convolutional Autoencoders in a Supervised Scenario","2020","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2020.2966512"
"M. Oktiana; K. Saddami; F. Arnia; Y. Away; K. Hirai; T. Horiuchi; K. Munadi","Advances in Cross-Spectral Iris Recognition Using Integrated Gradientface-Based Normalization","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2939326"
"Z. M. Alhakeem; R. S. Ali; R. A. Abd-Alhameed","Wheelchair Free Hands Navigation Using Robust DWT_AR Features Extraction Method With Muscle Brain Signals","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2984538"
"K. -T. Kim; J. Lee; H. Kim; C. H. Kim; S. J. Lee","Classification of Selective Attention Within Steady-State Somatosensory Evoked Potentials From Dry Electrodes Using Mutual Information-Based Spatio-Spectral Feature Selection","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2990384"
"H. Zhang; Z. Yang; Z. Dong; Y. Chen","TNT++: A Spectral Super-Resolution Method Based on the Entropy of Pathological Images","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3336684"
"J. Mabrouki; M. Azrour; D. Dhiba; Y. Farhaoui; S. E. Hajjaji","IoT-based data logger for weather monitoring using arduino-based wireless sensor networks with remote graphical application and alerts","2021","Big Data Mining and Analytics","https://doi.org/10.26599/BDMA.2020.9020018"
"E. Alyan; N. M. Saad; N. Kamel; M. A. Rahman","Investigating Frontal Neurovascular Coupling in Response to Workplace Design-Related Stress","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3040540"
"J. Drgoňa; A. Tuor; S. Vasisht; D. Vrabie","Dissipative Deep Neural Dynamical Systems","2022","IEEE Open Journal of Control Systems","https://doi.org/10.1109/OJCSYS.2022.3186838"
"W. Yu; S. Zheng; Z. Zhao; B. Wang; W. Zhang","Reconfigurable Low-Threshold All-Optical Nonlinear Activation Functions Based on an Add-Drop Silicon Microring Resonator","2022","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2022.3219246"
"D. Klyve; S. Lowe; K. Currie; J. H. Anderson; C. Ward; B. Shelton","Noninvasive Blood Glucose Measurement Using RF Spectroscopy and a LightGBM AI Model","2024","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2024.3405800"
