Author,Title,Year,Publication,DOI
"Ntampaka, Michelle and Eisenstein, Daniel J. and Yuan, Sihan and Garrison, Lehman H.",A Hybrid Deep Learning Approach to Cosmological Constraints from Galaxy Redshift Surveys,2020,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab5f5e
"Dobbels, W. and Baes, M. and Viaene, S. and Bianchi, S. and Davies, J.~I. and Casasola, V. and Clark, C.~J.~R. and Fritz, J. and Galametz, M. and Galliano, F. and Mosenkov, A. and Nersesian, A. and Tr\vcka, A.",Predicting the global far-infrared SED of galaxies via machine learning techniques,2020,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936695
"M\""oller, A. and de Boissi\`ere, T.","SuperNNova: an open-source framework for Bayesian, neural network-based supernova classification",2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3312
"Choudhury, Madhurima and Datta, Abhirup and Chakraborty, Arnab",Extracting the 21 cm Global signal using artificial neural networks,2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3107
"Johnston, K.~B. and Caballero-Nieves, S.~M. and Petit, V. and Peter, A.~M. and Haber, R.",Variable star classification using multiview metric learning,2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3165
"Pichel, Ana and Donoso, Laura G. and Baravalle, Laura D. and Alonso, M. Victoria and Rovero, Adri\'an C. and Beam\'\in, Juan C. and Minniti, Dante and Cabral, Juan B. and S\'anchez, Bruno and Coldwell, Georgina and Masetti, Nicola",High-energy gamma-ray sources in the VVV survey - I. The blazars,2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3239
"Manrique-Yus, Andrea and Sellentin, Elena",Euclid-era cosmology for everyone: neural net assisted MCMC sampling for the joint 3 \texttimes 2 likelihood,2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3059
"Sharma, Kaushal and Kembhavi, Ajit and Kembhavi, Aniruddha and Sivarani, T. and Abraham, Sheelu and Vaghmare, Kaustubh",Application of convolutional neural networks for stellar spectral classification,2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3100
"Martin, G. and Kaviraj, S. and Hocking, A. and Read, S.~C. and Geach, J.~E.",Galaxy morphological classification in deep-wide surveys via unsupervised machine learning,2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3006
"Zhang, Keming and Bloom, Joshua S.",deepCR: Cosmic Ray Rejection with Deep Learning,2020,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab3fa6
"Ananna, Tonima Tasnim and Treister, Ezequiel and Urry, C. Megan and Ricci, C. and Hickox, Ryan C. and Padmanabhan, Nikhil and Marchesi, Stefano and Kirkpatrick, Allison",Accretion History of AGNs. II. Constraints on AGN Spectral Parameters Using the Cosmic X-Ray Background,2020,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab5aef
"Wilson, Derek and Nayyeri, Hooshang and Cooray, Asantha and H\""au\ssler, Boris",Photometric Redshift Estimation with Galaxy Morphology Using Self-organizing Maps,2020,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab5a79
"Logan, C.~H.~A. and Fotopoulou, S.","Unsupervised star, galaxy, QSO classification. Application of HDBSCAN",2020,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936648
"Vogl, C. and Kerzendorf, W.~E. and Sim, S.~A. and Noebauer, U.~M. and Lietzau, S. and Hillebrandt, W.",Spectral modeling of type II supernovae. II. A machine-learning approach to quantitative spectroscopic analysis,2020,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936137
"Bailer-Jones, Coryn A.~L. and Fouesneau, Morgan and Andrae, Rene",Quasar and galaxy classification in Gaia Data Release 2,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2947
"Lovell, Christopher C. and Acquaviva, Viviana and Thomas, Peter A. and Iyer, Kartheik G. and Gawiser, Eric and Wilkins, Stephen M.",Learning the relationship between galaxies spectra and their star formation histories using convolutional neural networks and cosmological simulations,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2851
"Ribli, Dezs\Ho and Pataki, B\'alint \'Armin and Zorrilla Matilla, Jos\'e Manuel and Hsu, Daniel and Haiman, Zolt\'an and Csabai, Istv\'an",Weak lensing cosmology with convolutional neural networks on noisy data,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2610
"Yi, Zhenping and Chen, Zesheng and Pan, Jingchang and Yue, Lili and Lu, Yuxiang and Li, Jia and Luo, A. -Li",An Efficient Spectral Selection of M Giants Using XGBoost,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab54d0
"Liang, Xilong and Zhao, Jingkun and Chen, Yuqin and Zuo, Wenbo and Zhang, Jiajun and Zhu, Jia and Zhao, Gang","Elemental Abundance Distributions in the (R, V $_ \ensuremath\phi $) Plane with LAMOST DR5 and Gaia DR2",2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab58c1
"Kang, Shi-Ju and Li, Enze and Ou, Wujing and Zhu, Kerui and Fan, Jun-Hui and Wu, Qingwen and Yin, Yue",Evaluating the Classification of Fermi BCUs from the 4FGL Catalog Using Machine Learning,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab558b
"Chiaro, G. and Meyer, M. and Di Mauro, M. and Salvetti, D. and La Mura, G. and Thompson, D.~J.",Identifying TeV Source Candidates among Fermi-LAT Unclassified Blazars,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab46ad
"Bu, Yude and Zeng, Jingjing and Lei, Zhenxin and Yi, Zhenping",Searching for Hot Subdwarf Stars from the LAMOST Spectra. III. Classification of Hot Subdwarf Stars in the Fourth Data Release of LAMOST Using a Deep Learning Method,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab4c47
"Foschino, S. and Bern\'e, O. and Joblin, C.",Learning mid-IR emission spectra of polycyclic aromatic hydrocarbon populations from observations,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201935085
"Chardin, Jonathan and Uhlrich, Gr\'egoire and Aubert, Dominique and Deparis, Nicolas and Gillet, Nicolas and Ocvirk, Pierre and Lewis, Joseph",A deep learning model to emulate simulations of cosmic reionization,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2605
"Doussot, Aristide and Eames, Evan and Semelin, Benoit",Improved supervised learning methods for EoR parameters reconstruction,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2429
"Elsworth, Yvonne and Hekker, Saskia and Johnson, Jennifer A. and Kallinger, Thomas and Mosser, Benoit and Pinsonneault, Marc and Hon, Marc and Kuszlewicz, James and Miglio, Andrea and Serenelli, Aldo and Stello, Dennis and Tayar, Jamie and Vrard, Mathieu",Insights from the APOKASC determination of the evolutionary state of red-giant stars by consolidation of different methods,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2356
"Thomas, Guillaume F. and Annau, Nicholaas and McConnachie, Alan and Fabbro, Sebastien and Teimoorinia, Hossen and C\^ot\'e, Patrick and Cuillandre, Jean-Charles and Gwyn, Stephen and Ibata, Rodrigo A. and Starkenburg, Else and Carlberg, Raymond and Famaey, Benoit and Fantin, Nicholas and Ferrarese, Laura and H\'enault-Brunet, Vincent and Jensen, Jaclyn and Lan\ccon, Ariane and Lewis, Geraint F. and Martin, Nicolas F. and Navarro, Julio F. and Reyl\'e, C\'eline and S\'anchez-Janssen, Rub\'en",Dwarfs or Giants? Stellar Metallicities and Distances from ugrizG Multiband Photometry,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab4a77
"Muthukrishna, Daniel and Parkinson, David and Tucker, Brad E.",DASH: Deep Learning for the Automated Spectral Classification of Supernovae and Their Hosts,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab48f4
"Keown, Jared and Di Francesco, James and Teimoorinia, Hossen and Rosolowsky, Erik and Chen, Michael Chun-Yuan",CLOVER: Convnet Line-fitting Of Velocities in Emission-line Regions,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab4657
"Molyneux, S.~J. and Harrison, C.~M. and Jarvis, M.~E.",Extreme ionised outflows are more common when the radio emission is compact in AGN host galaxies,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936408
"Leung, Henry W. and Bovy, Jo",Simultaneous calibration of spectro-photometric distances and the Gaia DR2 parallax zero-point offset with deep learning,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2245
"Liu, Ruihan Henry and Hill, Ryley and Scott, Douglas and Almaini, Omar and An, Fangxia and Gubbels, Chris and Hsu, Li-Ting and Lin, Lihwai and Smail, Ian and Stach, Stuart",A machine-learning approach for identifying the counterparts of submillimetre galaxies and applications to the GOODS-North field,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2228
"Brescia, M. and Salvato, M. and Cavuoti, S. and Ananna, T.~T. and Riccio, G. and LaMassa, S.~M. and Urry, C.~M. and Longo, G.",Photometric redshifts for X-ray-selected active galactic nuclei in the eROSITA era,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2159
"Zhou, Rongpu and Cooper, Michael C. and Newman, Jeffrey A. and Ashby, Matthew L.~N. and Aird, James and Conselice, Christopher J. and Davis, Marc and Dutton, Aaron A. and Faber, S.~M. and Fang, Jerome J. and Fazio, G.~G. and Guhathakurta, Puragra and Kocevski, Dale and Koo, David C. and Nandra, Kirpal and Phillips, Andrew C. and Rosario, David J. and Schlafly, Edward F. and Trump, Jonathan R. and Weiner, Benjamin and Willmer, Christopher N.~A. and Yan, Renbin",Deep ugrizY imaging and DEEP2/3 spectroscopy: a photometric redshift testbed for LSST and public release of data from the DEEP3 Galaxy Redshift Survey,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz1866
"Du, Min and Ho, Luis C. and Zhao, Dongyao and Shi, Jingjing and Debattista, Victor P. and Hernquist, Lars and Nelson, Dylan",Identifying Kinematic Structures in Simulated Galaxies Using Unsupervised Machine Learning,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab43cc
"Villar, V.~A. and Berger, E. and Miller, G. and Chornock, R. and Rest, A. and Jones, D.~O. and Drout, M.~R. and Foley, R.~J. and Kirshner, R. and Lunnan, R. and Magnier, E. and Milisavljevic, D. and Sanders, N. and Scolnic, D.",Supernova Photometric Classification Pipelines Trained on Spectroscopically Classified Supernovae from the Pan-STARRS1 Medium-deep Survey,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab418c
"Whitten, Devin D. and Beers, Timothy C. and Placco, Vinicius M. and Santucci, Rafael M. and Denissenkov, Pavel and Tissera, Patricia B. and Mej\'\ias, Andrea and Hernitschek, Nina and Carollo, Daniela",Constraints on the Galactic Inner Halo Assembly History from the Age Gradient of Blue Horizontal-branch Stars,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab4269
"Ulmer-Moll, S. and Santos, N.~C. and Figueira, P. and Brinchmann, J. and Faria, J.~P.",Beyond the exoplanet mass-radius relation,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936049
"Schaffenroth, V. and Barlow, B.~N. and Geier, S. and Vu\vckovi\'c, M. and Kilkenny, D. and Wolz, M. and Kupfer, T. and Heber, U. and Drechsel, H. and Kimeswenger, S. and Marsh, T. and Wolf, M. and Pelisoli, I. and Freudenthal, J. and Dreizler, S. and Kreuzer, S. and Ziegerer, E.","The EREBOS project: Investigating the effect of substellar and low-mass stellar companions on late stellar evolution. Survey, target selection, and atmospheric parameters",2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936019
"Iwasaki, Hiroyoshi and Ichinohe, Yuto and Uchiyama, Yasunobu",X-ray study of spatial structures in Tycho's supernova remnant using unsupervised deep learning,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz1990
"Zhang, Kai and Schlegel, David J. and Andrews, Brett H. and Comparat, Johan and Sch\""afer, Christoph and Vazquez Mata, Jose Antonio and Kneib, Jean-Paul and Yan, Renbin",Machine-learning Classifiers for Intermediate Redshift Emission-line Galaxies,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab397e
"D\'\iaz Baso, C.~J. and de la Cruz Rodr\'\iguez, J. and Danilovic, S.",Solar image denoising with convolutional neural networks,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936069
"Pawlak, Micha\l and Pejcha, O. and Jakub\vc\'\ik, P. and Jayasinghe, T. and Kochanek, C.~S. and Stanek, K.~Z. and Shappee, B.~J. and Holoien, T.~W. -S. and Thompson, Todd A. and Prieto, J.~L. and Dong, S. and Shields, J.~V. and Pojmanski, G. and Britt, C.~A. and Will, D.",The ASAS-SN catalogue of variable stars - IV. Periodic variables in the APOGEE survey,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz1681
"Davies, Andrew and Serjeant, Stephen and Bromley, Jane M.",Using convolutional neural networks to identify gravitational lenses in astronomical images,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz1288
"Fern\'andez, Vital and Terlevich, Elena and D\'\iaz, Angeles I. and Terlevich, Roberto",A Bayesian direct method implementation to fit emission line spectra: application to the primordial He abundance determination,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz1433
"Ichinohe, Y. and Yamada, S.",Neural network-based anomaly detection for high-resolution X-ray spectroscopy,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz1528
"Yuan, Zhen and Smith, M.~C. and Xue, Xiang-Xiang and Li, Jing and Liu, Chao and Wang, Yue and Li, Lu and Chang, Jiang",Revealing the Complicated Story of the Cetus Stream with StarGO,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab2e09
"Abeysekara, A.~U. and Albert, A. and Alfaro, R. and Alvarez, C. and \'Alvarez, J.~D. and Camacho, J.~R. Angeles and Arceo, R. and Arteaga-Vel\'azquez, J.~C. and Arunbabu, K.~P. and Avila Rojas, D. and Ayala Solares, H.~A. and Baghmanyan, V. and Belmont-Moreno, E. and BenZvi, S.~Y. and Brisbois, C. and Caballero-Mora, K.~S. and Capistr\'an, T. and Carrami\~nana, A. and Casanova, S. and Cotti, U. and Cotzomi, J. and Couti\~no de Le\'on, S. and De la Fuente, E. and de Le\'on, C. and Dichiara, S. and Dingus, B.~L. and DuVernois, M.~A. and D\'\iaz-V\'elez, J.~C. and Ellsworth, R.~W. and Engel, K. and Espinoza, C. and Fick, B. and Fleischhack, H. and Fraija, N. and Galv\'an-G\'amez, A. and Garc\'\ia-Gonz\'alez, J.~A. and Garfias, F. and Gonz\'alez, M.~M. and Goodman, J.~A. and Harding, J.~P. and Hernandez, S. and Hinton, J. and Hona, B. and Hueyotl-Zahuantitla, F. and Hui, C.~M. and H\""untemeyer, P. and Iriarte, A. and Jardin-Blicq, A. and Joshi, V. and Kaufmann, S. and Kieda, D. and Lara, A. and Lee, W.~H. and Le\'on Vargas, H. and Linnemann, J.~T. and Longinotti, A.~L. and Luis-Raya, G. and Lundeen, J. and Malone, K. and Marinelli, S.~S. and Martinez, O. and Martinez-Castellanos, I. and Mart\'\inez-Castro, J. and Mart\'\inez-Huerta, H. and Matthews, J.~A. and Miranda-Romagnoli, P. and Morales-Soto, J.~A. and Moreno, E. and Mostaf\'a, M. and Nayerhoda, A. and Nellen, L. and Newbold, M. and Nisa, M.~U. and Noriega-Papaqui, R. and Peisker, A. and P\'erez-P\'erez, E.~G. and Pretz, J. and Ren, Z. and Rho, C.~D. and Rivi\`ere, C. and Rosa-Gonz\'alez, D. and Rosenberg, M. and Ruiz-Velasco, E. and Salazar, H. and Salesa Greus, F. and Sandoval, A. and Schneider, M. and Schoorlemmer, H. and Seglar Arroyo, M. and Sinnis, G. and Smith, A.~J. and Springer, R.~W. and Surajbali, P. and Tabachnick, E. and Tanner, M. and Tibolla, O. and Tollefson, K. and Torres, I. and Weisgarber, T. and Westerhoff, S. and Wood, J. and Yapici, T. and Zepeda, A. and Zhou, H. and HAWC Collaboration",Measurement of the Crab Nebula Spectrum Past 100 TeV with HAWC,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab2f7d
"Leistedt, Boris and Hogg, David W. and Wechsler, Risa H. and DeRose, Joe",Hierarchical Modeling and Statistical Calibration for Photometric Redshifts,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab2d29
"La Plante, Paul and Ntampaka, Michelle",Machine Learning Applied to the Reionization History of the Universe in the 21 cm Signal,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab2983
"Krachmalnicoff, N. and Tomasi, M.",Convolutional neural networks on the HEALPix sphere: a pixel-based algorithm and its application to CMB data analysis,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201935211
"Wertz, O. and Stern, D. and Krone-Martins, A. and Delchambre, L. and Ducourant, C. and Gr\rae J\orgensen, U. and Dominik, M. and Burgdorf, M. and Surdej, J. and Mignard, F. and Teixeira, R. and Galluccio, L. and Kl\""uter, J. and Djorgovski, S.~G. and Graham, M.~J. and Bastian, U. and Wambsganss, J. and Boehm, C. and LeCampion, J. -F. and Slezak, E.",Gaia GraL: Gaia DR2 gravitational lens systems. IV. Keck/LRIS spectroscopic confirmation of GRAL 113100-441959 and model prediction of time delays,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201834573
"Tr\""oster, Tilman and Ferguson, Cameron and Harnois-D\'eraps, Joachim and McCarthy, Ian G.",Painting with baryons: augmenting N-body simulations with gas using deep generative models,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnrasl/slz075
"Zhao, Yinan and Ge, Jian and Yuan, Xiaoyong and Zhao, Tiffany and Wang, Cindy and Li, Xiaolin",Identifying Mg II narrow absorption lines with deep learning,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz1197
"Merten, Julian and Giocoli, Carlo and Baldi, Marco and Meneghetti, Massimo and Peel, Austin and Lalande, Florian and Starck, Jean-Luc and Pettorino, Valeria",On the dissection of degenerate cosmologies with machine learning,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz972
"Guo, Zhiyuan and Martini, Paul",Classification of Broad Absorption Line Quasars with a Convolutional Neural Network,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab2590
"Ting, Yuan-Sen and Conroy, Charlie and Rix, Hans-Walter and Cargile, Phillip",The Payne: Self-consistent ab initio Fitting of Stellar Spectra,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab2331
"Bhatt, M. and W\""ohler, C. and Grumpe, A. and Hasebe, N. and Naito, M.",Global mapping of lunar refractory elements: multivariate regression vs. machine learning,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201935773
"Blanco-Cuaresma, Sergi",Modern stellar spectroscopy caveats,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz549
"Delli Veneri, M. and Cavuoti, S. and Brescia, M. and Longo, G. and Riccio, G.",Star formation rates for photometric samples of galaxies using machine learning methods,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz856
"C\'anovas, H. and Cantero, C. and Cieza, L. and Bombrun, A. and Lammers, U. and Mer\'\in, B. and Mora, A. and Ribas, \'A. and Ru\'\iz-Rodr\'\iguez, D.",Census of \ensuremath\rho Ophiuchi candidate members from Gaia Data Release 2,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201935321
"Smart, R.~L. and Marocco, F. and Sarro, L.~M. and Barrado, D. and Beam\'\in, J.~C. and Caballero, J.~A. and Jones, H.~R.~A.",The Gaia ultracool dwarf sample - II. Structure at the end of the main sequence,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz678
"Hoyle, Ben and Rau, Markus Michael",Self-consistent redshift estimation using correlation functions without a spectroscopic reference sample,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz502
"Ho, I. -Ting",A machine learning artificial neural network calibration of the strong-line oxygen abundance,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz649
"Li, Weitian and Xu, Haiguang and Ma, Zhixian and Zhu, Ruimin and Hu, Dan and Zhu, Zhenghao and Gu, Junhua and Shan, Chenxi and Zhu, Jie and Wu, Xiang-Ping",Separating the EoR signal with a convolutional denoising autoencoder: a deep-learning-based method,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz582
"Ntampaka, M. and ZuHone, J. and Eisenstein, D. and Nagai, D. and Vikhlinin, A. and Hernquist, L. and Marinacci, F. and Nelson, D. and Pakmor, R. and Pillepich, A. and Torrey, P. and Vogelsberger, M.",A Deep Learning Approach to Galaxy Cluster X-Ray Masses,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab14eb
"Wu, Yaqian and Xiang, Maosheng and Zhao, Gang and Bi, Shaolan and Liu, Xiaowei and Shi, Jianrong and Huang, Yang and Yuan, Haibo and Wang, Chun and Chen, Bingqiu and Huo, Zhiying and Ren, Juanjuan and Tian, Zhijia and Liu, Kang and Zhang, Xianfei and Li, Yaguang and Zhang, Jinghua",Ages and masses of 0.64 million red giant branch stars from the LAMOST Galactic Spectroscopic Survey,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz256
"Wu, John F. and Boada, Steven",Using convolutional neural networks to predict galaxy metallicity from three-colour images,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz333
"Armitage, Thomas J. and Kay, Scott T. and Barnes, David J.",An application of machine learning techniques to galaxy cluster mass estimation using the MACSIS simulations,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz039
"Monsalve, Raul A. and Fialkov, Anastasia and Bowman, Judd D. and Rogers, Alan E.~E. and Mozdzen, Thomas J. and Cohen, Aviad and Barkana, Rennan and Mahesh, Nivedita",Results from EDGES High-Band. III. New Constraints on Parameters of the Early Universe,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab07be
"Dobbels, Wouter and Krier, Serge and Pirson, Stephan and Viaene, S\'ebastien and De Geyter, Gert and Salim, Samir and Baes, Maarten",Morphology-assisted galaxy mass-to-light predictions using deep learning,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201834575
"Nakoneczny, S. and Bilicki, M. and Solarz, A. and Pollo, A. and Maddox, N. and Spiniello, C. and Brescia, M. and Napolitano, N.~R.",Catalog of quasars from the Kilo-Degree Survey Data Release 3,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201834794
"Das, Payel and Sanders, Jason L.","MADE: a spectroscopic mass, age, and distance estimator for red giant stars with Bayesian machine learning",2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2776
"Gillet, Nicolas and Mesinger, Andrei and Greig, Bradley and Liu, Adrian and Ucci, Graziano",Deep learning from 21-cm tomography of the cosmic dawn and reionization,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz010
"Papadogiannakis, S. and Goobar, A. and Amanullah, R. and Bulla, M. and Dhawan, S. and Doran, G. and Feindt, U. and Ferretti, R. and Hangard, L. and Howell, D.~A. and Johansson, J. and Kasliwal, M.~M. and Laher, R. and Masci, F. and Nyholm, A. and Ofek, E. and Sollerman, J. and Yan, L.",R-band light-curve properties of Type Ia supernovae from the (intermediate) Palomar Transient Factory,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3301
"Liu, W. and Zhu, M. and Dai, C. and He, D.~Y. and Yao, Jiawen and Tian, H.~F. and Wang, B.~Y. and Wu, K. and Zhan, Y. and Chen, B. -Q. and Luo, A. -Li and Wang, R. and Cao, Y. and Yu, X.~C.",Classification of large-scale stellar spectra based on deep convolutional neural network,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3020
"Chen, B. -Q. and Huang, Y. and Yuan, H. -B. and Wang, C. and Fan, D. -W. and Xiang, M. -S. and Zhang, H. -W. and Tian, Z. -J. and Liu, X. -W.",Three-dimensional interstellar dust reddening maps of the Galactic plane,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3341
"Leung, Henry W. and Bovy, Jo",Deep learning of multi-element abundances from high-resolution spectroscopic data,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3217
"Jennings, W.~D. and Watkinson, C.~A. and Abdalla, F.~B. and McEwen, J.~D.",Evaluating machine learning techniques for predicting power spectra from reionization simulations,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3168
"Osborne, Christopher M.~J. and Armstrong, John A. and Fletcher, Lyndsay",RADYNVERSION: Learning to Invert a Solar Flare Atmosphere with Invertible Neural Networks,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab07b4
"Wang, Longqi and Jin, Jing and Jiang, Yu and Shen, Yi",A Method for Weak Pulsar Signal Detection Combining the Bispectrum and a Deep Convolutional Neural Network,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab0308
"Mirouh, Giovanni M. and Angelou, George C. and Reese, Daniel R. and Costa, Guglielmo",Mode classification in fast-rotating stars using a convolutional neural network: model-based regular patterns in \ensuremath\delta Scuti stars,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnrasl/sly212
"Hassan, Sultan and Liu, Adrian and Kohn, Saul and La Plante, Paul",Identifying reionization sources from 21 cm maps using Convolutional Neural Networks,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3282
"Fischer, J. -L. and Dom\'\inguez S\'anchez, H. and Bernardi, M.",SDSS-IV MaNGA PyMorph Photometric and Deep Learning Morphological Catalogues and implications for bulge properties and stellar angular momentum,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3135
"Ucci, G. and Ferrara, A. and Gallerani, S. and Pallottini, A. and Cresci, G. and Kehrig, C. and Hunt, L.~K. and Vilchez, J.~M. and Vanzi, L.",The interstellar medium of dwarf galaxies: new insights from Machine Learning analysis of emission-line spectra,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2894
"Brown, Shea and Bergerud, Brandon and Costa, Allison and Gaensler, B.~M. and Isbell, Jacob and LaRocca, Daniel and Norris, Ray and Purcell, Cormac and Rudnick, Lawrence and Sun, Xiaohui",Classifying complex Faraday spectra with convolutional neural networks,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2908
"Cabayol, L. and Sevilla-Noarbe, I. and Fern\'andez, E. and Carretero, J. and Eriksen, M. and Serrano, S. and Alarc\'on, A. and Amara, A. and Casas, R. and Castander, F.~J. and de Vicente, J. and Folger, M. and Garc\'\ia-Bellido, J. and Gaztanaga, E. and Hoekstra, H. and Miquel, R. and Padilla, C. and S\'anchez, E. and Stothert, L. and Tallada, P. and Tortorelli, L.",The PAU survey: star-galaxy classification with multi narrow-band data,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3129
"Ishida, E.~E.~O. and Beck, R. and Gonz\'alez-Gait\'an, S. and de Souza, R.~S. and Krone-Martins, A. and Barrett, J.~W. and Kennamer, N. and Vilalta, R. and Burgess, J.~M. and Quint, B. and Vitorelli, A.~Z. and Mahabal, A. and Gangler, E. and COIN Collaboration",Optimizing spectroscopic follow-up strategies for supernova photometric classification with active learning,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3015
